isin,proper_name,ticker_region,sector,p_date,one_day_pct,SMB,HML,OSEAX,OBX,RF
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-04,0.465119,-1.74e-4,-0.009547,0.004801,0.003838,2.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-05,-0.925922,4.68e-4,0.0035,8.4e-4,6.1e-4,3e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-06,-0.467288,0.00215,-0.005193,0.002925,0.004568,2.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-07,-0.782478,0.011515,-0.002955,-0.005724,-0.00617,3.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-08,0.315464,-1.66e-4,-0.008031,-0.007128,-0.00586,2.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-11,-0.471699,-0.001322,-0.001097,2.25e-4,-9.53e-4,3e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-12,0.157976,0.00391,0.00261,0.003556,0.002737,2.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-13,2.36593,-0.001204,-0.002707,0.008986,0.00994,3.08e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-14,-0.308162,0.001278,-0.009216,0.008206,0.010412,2.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-15,0.463676,0.003029,0.004217,-0.001296,-0.002331,3e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-18,1.23076,-0.002323,0.002202,0.006574,0.006099,3e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-19,1.82371,-0.003391,-0.003037,0.004486,0.004229,3.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-20,0.2985,-0.002971,0.007316,-0.004275,-0.004771,2.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-21,-2.52976,-9.86e-4,0.011677,0.003603,0.003424,2.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-22,-1.22137,0.006579,0.003575,-0.015237,-0.017574,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-25,-2.16383,-0.002757,-0.001665,-0.009605,-0.009304,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-26,0.473928,0.00101,-0.00386,0.003255,0.00149,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-27,-1.25787,0.001318,-0.00325,-0.001716,-0.0011,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-28,1.75159,0.001531,-0.006431,-0.001212,-7.39e-4,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-03-29,-3.28639,0.009274,0.007021,-0.001711,-0.006288,6.56e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-01,2.26537,-0.014743,0.006674,0.010287,0.012265,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-02,1.07595,-0.001994,0.006389,0.006323,0.006936,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-03,0.563574,0.001043,-0.006523,0.006877,0.005602,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-04,-1.18307,0.004328,-3.19e-4,-0.006961,-0.006419,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-05,0.441086,0.00416,-3.51e-4,0.006616,0.005186,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-08,-2.69761,-0.007267,0.016527,0.009458,0.00756,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-09,1.16054,0.007268,0.005126,-0.009551,-0.011317,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-10,-2.2433,-0.002341,-0.010868,0.005002,0.004178,4.08e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-11,1.41218,-1.73e-4,0.004883,-0.001277,-6.4e-4,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-12,-0.261104,-0.003301,-4.64e-4,0.001228,7.02e-4,4.08e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-15,-0.785333,0.004012,0.00645,0.004021,0.005933,4.16e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-16,-1.31926,0.001793,0.009725,-0.002246,-8.2e-4,4.16e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-17,-0.980395,0.004768,0.007527,0.003416,0.002229,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-18,0,NA,NA,NA,NA,NA
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-19,0,NA,NA,NA,NA,NA
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-22,0,NA,NA,NA,NA,NA
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-23,-1.62016,-0.002958,0.008357,0.006183,0.005144,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-24,-1.64684,-0.001354,-5e-5,-0.004448,-0.001799,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-25,-1.48837,0.010277,0.004821,-0.007812,-0.007867,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-26,-0.283295,0.005941,-0.001869,-0.004034,-5.16e-4,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-29,-1.60984,-0.013946,0.004522,-0.001131,5.16e-4,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-04-30,-0.673729,0.009088,0.004673,-8.29e-4,-0.003118,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-01,0,NA,NA,NA,NA,NA
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-02,1.1628,6.06e-4,-0.005808,-0.006752,-0.004248,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-03,0.574708,0.007883,7.25e-4,0.002883,0.003017,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-06,-0.190479,-0.003896,-0.012755,-0.008712,-0.007804,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-07,1.44509,0.004553,-0.002197,-0.004501,-0.00466,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-08,0.949669,-0.009777,-0.004189,0.002601,0.001648,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-09,-1.12888,-0.003047,0.00141,-0.015929,-0.016003,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-10,1.23692,-0.002348,-0.005795,0.012826,0.014908,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-13,-2.72557,-0.003507,-0.008927,-0.010297,-0.009747,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-14,2.70531,-0.006001,0.010541,0.003415,0.003856,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-15,-3.57479,-0.002844,0.007693,0.001563,0.001381,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-16,-2.92683,-0.009285,0.002399,0.018137,0.021275,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-17,0,NA,NA,NA,NA,NA
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-20,0.452256,-0.010529,4.35e-4,0.002543,0.003977,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-21,3.55178,0.0016,-6.3e-5,0.003698,0.003754,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-22,1.44928,0.00619,-0.003496,-2.41e-4,-0.002095,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-23,-0.952381,0.014962,-0.007966,-0.025371,-0.022925,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-24,2.21155,0.003945,-0.008109,0.006603,0.008458,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-27,2.8222,-0.006177,-0.004276,-8.42e-4,0.001127,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-28,1.18939,-0.003116,0.009271,-0.004111,-0.004467,4.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-29,-2.07957,0.008219,-8.6e-4,-0.022036,-0.023878,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-30,0,NA,NA,NA,NA,NA
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-05-31,2.0314,0.009512,-0.015778,5.95e-4,-0.001248,4.12e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-03,0.271487,-0.017242,-8.52e-4,0.011263,0.015364,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-04,0.27076,0.002594,0.003612,-0.004002,-0.004006,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-05,3.06032,-2.09e-4,0.013099,0.001007,4.54e-4,4.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-06,1.22271,-0.010286,0.010971,8.57e-4,0.002987,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-07,-1.46679,-0.002721,-0.010014,0.007327,0.008983,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-10,0,NA,NA,NA,NA,NA
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-11,-0.17513,-0.001637,-0.00234,0.007268,0.006849,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-12,-0.438595,0.00629,-0.011203,-0.017226000000000002,-0.017414,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-13,-0.792956,-0.008755,0.030973,-7.96e-4,3.8e-5,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-14,-0.088811,0.005566,-0.013091,0.002308,0.004657,4.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-17,-1.33333,-3.99e-4,-0.002802,-0.006095,-0.007254,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-18,-0.270271,-0.009625,-1.2e-4,0.012193,0.01214,4e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-19,-1.26468,5.58e-4,0.005928,-0.001942,-0.003379,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-20,0.182986,0.003691,0.001224,0.007967,0.00593,3.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-21,-1.46118,-0.004036,0.004268,0.001856,0.002761,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-24,-0.741434,0.01057,-0.00407,-0.002812,-0.002022,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-25,-1.02707,0.010025,-0.00766,-0.009202,-0.009308,5.08e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-26,-0.849062,0.001387,-2.56e-4,7.36e-4,-4.26e-4,5.08e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-27,0.951469,-0.009844,0.014766,0.002927,0.00246,5.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-06-28,4.80679,4.05e-4,0.004833,-3.19e-4,-7.51e-4,1.264e-4
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-01,2.33813,-0.007969,-0.001202,0.017961,0.016312,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-02,-1.14235,-7.74e-4,-0.010895,-0.002338,-0.001356,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-03,0.444436,-8.28e-4,-0.011744,6.91e-4,0.00258,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-04,-0.265485,0.006099,0.009053,0.00785,0.010269,5.2e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-05,-1.95208,0.005556,-0.011,-0.002579,-0.002913,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-08,-0.542992,-0.002561,0.005567,0.006989,0.007004,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-09,-0.909913,0.010363,-0.014358,-0.00865,-0.009965,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-10,-0.918275,0.004263,-4.96e-4,0.001123,-0.001103,5.12e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-11,-0.556064,-0.002602,0.005693,0.002371,0.00189,5.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-12,-2.14353,0.00175,-0.001679,-0.00153,-0.001531,5.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-15,0.190473,0.005846,-0.01393,-0.001705,-0.001055,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-16,2.94677,0.006031,0.008644,-0.009662,-0.009113,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-17,2.0314,0.011422,-0.009886,-0.00948,-0.00797,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-18,0.452483,0.001101,0.001129,-0.008225,-0.005835,5.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-19,-1.35135,-2.99e-4,-0.001695,0.001925,0.002903,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-22,0.730598,-3.97e-4,0.012461,0.003154,0.001516,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-23,1.90389,-0.005595,0.006605,0.009986,0.012225,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-24,-0.533801,0.005447,-0.003409,-0.00264,-0.004425,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-25,-0.178897,0.003904,0.004393,-0.010964,-0.010802,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-26,2.41936,-0.00466,0.003425,0.004809,0.004594,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-29,0.174975,0.005525,-0.011845,-0.003367,-0.003823,5.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-30,-1.13538,0.010847,-0.008828,-0.014628,-0.015252,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-07-31,1.06008,-0.013827,0.011703,0.009486,0.008636,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-01,0.524473,0.006821,-0.00736,0.002585,0.004508,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-02,-0.869566,0.02566,-0.019166,-0.010839,-0.012219,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-05,-1.40351,0.006232,-0.008088,-0.022351,-0.02245,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-06,1.42349,-0.016517,-0.007444,0.001768,0.00388,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-07,0,0.005086,-8.7e-5,-0.009449,-0.009662,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-08,-0.263154,-0.014621,0.00207,0.013564,0.015767,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-09,-0.087953,0.012263,-0.001705,-0.005347,-0.00651,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-12,2.11267,-0.006238,0.008381,-0.00406,-0.003789,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-13,-0.086206,-0.020846,0.002374,0.010069,0.010577,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-14,1.46677,0.014039,-9.75e-4,-0.024563,-0.023717,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-15,-0.085032,-0.020838,-0.006885,-0.006074,-0.004278,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-16,1.70213,-0.006488,0.006172,0.009195,0.010183,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-19,3.01255,-0.00986,0.008643,0.018156,0.013086,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-20,0.406182,0.007424,-0.003142,-0.001085,-0.001762,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-21,1.21359,-0.014805,0.004164,0.008586,0.005244,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-22,0.399673,0.003107,-0.006318,7.1e-4,4.39e-4,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-23,2.94586,0.003556,0.013966,-0.006223,-0.005949,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-26,-2.70688,-0.002297,-0.005116,-0.008419,-0.00679,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-27,1.43084,-0.010255,0.010194,0.008173,0.008928,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-28,-1.72414,-0.003177,-0.011439,2.9e-4,-0.002332,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-29,0.717711,0.017866,-0.003509,0.014374,0.016389,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-08-30,4.51306,-0.010062,-0.002202,0.01063,0.008024,5.12e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-02,-2.5,-0.003239,0.001563,-0.001639,-0.001103,5.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-03,0.077713,0.020013,0.002952,-0.011279,-0.010354,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-04,0.698757,-0.012086,0.004056,0.009217,0.009347,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-05,0.925207,-0.01587,0.014298,0.024995,0.024517,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-06,-2.21542,9.86e-4,4.22e-4,-0.010061,-0.011581,5.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-09,-1.09375,8.47e-4,0.011738,0.001746,-0.001869,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-10,-2.29068,0.003187,0.005869,0.007749,0.007905,4.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-11,2.6677399999999998,-0.015319,-0.01181,0.01446,0.01626,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-12,0.629926,0.003596,0.001534,-0.004789,-0.004049,5.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-13,0,-0.004696,0.004397,0.007772,0.006061,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-16,1.01721,-0.017207,-0.005503,0.016522,0.014327,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-17,-0.697136,0.010309,-0.010351,-0.01258,-0.010648,5e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-18,2.5741,-0.007841,0.002824,0.009138,0.009286,5.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-19,-0.684404,0.009854,-0.002318,3.22e-4,-6.05e-4,5.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-20,-0.076568,8.96e-4,-0.008255,0.005821,0.007186,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-23,-1.14942,0.016167,0.006586,-0.008377,-0.006846,5.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-24,0.077522,0.010106,-4.38e-4,-0.007533,-0.009554,5.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-25,-0.929511,-0.005614,3.1e-4,-0.013721,-0.012052,5.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-26,-2.2674,0.002881,-2e-6,6.89e-4,0.001162,6.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-27,1.67999,0.005635,0.001592,0.00383,0.004839,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-09-30,0.314713,-0.007232,0.003186,0.002013,7.4e-5,7.36e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-01,1.41176,0.001527,-0.002631,6.15e-4,1.35e-4,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-02,-1.16009,0.002479,0.002398,-0.021591,-0.023608,6.08e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-03,-0.860721,-0.002811,0.006693,-0.014864,-0.012769,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-04,0.631416,-0.00809,-0.006256,0.014418,0.014807,5.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-07,1.41176,0.003182,-6.27e-4,0.016054,0.01753,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-08,-2.9389,-0.009925,0.00664,-0.011641,-0.01397,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-09,0,0.002269,-2.45e-4,-0.001181,-0.001802,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-10,-1.35458,0.004142,0.007104,0.009201,0.010294,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-11,0.807762,-0.092136,9.08e-4,0.008969,0.008687,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-14,-0.240386,0.004164,0.005113,-0.012926,-0.014506,5.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-15,0.321281,-0.016023,-0.00239,0.004176,0.008465,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-16,-1.12089,0.002307,-0.008286,0.005716,0.009297,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-17,0.566792,0.001116,-0.003372,0.005607,0.008132,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-18,0.56361000000000006,-0.006086,0.004446,-0.001722,-6.81e-4,5.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-21,-0.720578,-0.002571,-0.012394,0.00549,0.007963,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-22,-1.37097,2.98e-4,-0.008005,0.001324,3.6e-5,5.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-23,-4.33361,0.001773,0.0117,-0.006905,-0.006547,5.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-24,4.52992,-0.012579,0.007689,0.016871,0.016049,6.04e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-25,-0.572366,0.013689,-0.007709,-0.003886,-0.005265,6.16e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-28,3.61843,-0.003404,0.009607,0.008009,0.009515,6.16e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-29,-0.476193,0.00671,1.81e-4,-0.004307,-0.004886,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-30,1.83413,0.004526,-0.007039,-0.00169,-0.002574,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-10-31,0.54816,-3.7e-4,0.002226,-0.008773,-0.010325,6.08e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-01,-2.41433,2.99e-4,-0.004756,0.008044,0.006538,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-04,-1.27693,0.003434,0.002006,0.004901,0.005146,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-05,-1.29345,-0.004303,-0.001608,6.22e-4,0.001319,5.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-06,-0.819004,-0.005871,0.010246,7.52e-4,0.00291,5.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-07,1.23864,-0.010343,0.006898,0.007786,0.00905,5.96e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-08,-0.734097,0.00188,3.14e-4,-0.003165,-0.0031,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-11,1.47905,-6.33e-4,0.009229,0.002285,7.24e-4,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-12,-2.26721,-0.002609,0.002414,-0.001932,-0.001388,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-13,1.57415,0.003999,-0.002401,-0.008139,-0.007982,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-14,-0.489396,-6.9e-4,-0.001726,1.56e-4,-0.003472,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-15,0.245905,0.011754,0.002196,-0.003918,-0.006728,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-18,-0.899428,0.004696,-0.014217,-0.001381,-5.93e-4,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-19,2.55777,0.002558,0.006051,5.65e-4,4.12e-4,6e-5
NO0010736879,Vend Marketplaces ASA,VEND-NO,Teknologi,2019-11-20,0.724053,-0.002862,-0.00176,-0.003877,-0.004355,5.96e-5
